signal_date,entry_date,entry_price_type,earliest_exit_date,actual_exit_date,exit_delay_days,exit_attempt_count,exit_status,exit_price_type,requested_long_count,executed_long_count,rejected_long_count,long_gross_return,benchmark_return,long_excess_return,entry_commission,exit_commission,stamp_duty,slippage,total_cost,long_net_return,factor_diagnostic_spread,long_turnover,short_turnover,gross_turnover,long_equity_curve,bench_equity_curve
2021-03-18,2021-03-19,open,2021-03-22,2021-03-22,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.027090758554876304,-0.011864776625657991,-0.015225981929218313,0.0003,0.0003,0.0005,0.0004,0.0015,-0.028590758554876305,-0.0207622220448499,1.0,1.0,1.0,0.8743672435108376,0.9547372430247538
2021-03-19,2021-03-22,open,2021-03-23,2021-03-23,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.0058488264527184475,0.009717284679023885,-0.015566111131742333,0.0003,0.0003,0.0005,0.0004,0.0015,-0.007348826452718447,-0.0005430280046614389,1.0,1.0,1.0,0.8679416703823347,0.9640146966088917
2021-03-22,2021-03-23,open,2021-03-24,2021-03-24,0,1,EXECUTED_ON_TIME,open,1,1,0,0.026929677831444954,-0.01417067574598141,0.04110035357742636,0.0003,0.0003,0.0005,0.0004,0.0015,0.025429677831444952,0.019846545748770872,1.0,1.0,1.0,0.8900131474366436,0.9503539569288865
2021-03-23,2021-03-24,open,2021-03-25,2021-03-25,0,1,EXECUTED_ON_TIME,open,1,1,0,0.02003789297842906,-0.016314234301312847,0.03635212727974191,0.0,0.0,0.0,0.0,0.0,0.02003789297842906,0.03616629735295185,0.0,1.0,0.5,0.9078471356343739,0.9348496598063688
2021-03-24,2021-03-25,open,2021-03-26,2021-03-26,0,1,EXECUTED_ON_TIME,open,1,1,0,0.008869331747862086,0.010170535971360861,-0.0013012042234987753,0.0,0.0,0.0,0.0,0.0,0.008869331747862086,0.026992525333840778,0.0,1.0,0.5,0.9158991330566615,0.9443575818992439
2021-03-25,2021-03-26,open,2021-03-29,2021-03-29,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.008262544031254482,0.01984640523865333,-0.028108949269907813,0.0003,0.0003,0.0005,0.0004,0.0015,-0.009762544031254481,-0.00871040222905295,1.0,1.0,1.0,0.906957627442008,0.963099685159811
2021-03-26,2021-03-29,open,2021-03-30,2021-03-30,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.023319891508954416,-0.0018146323736510928,-0.021505259135303323,0.0003,0.0003,0.0005,0.0004,0.0015,-0.024819891508954417,-0.06115384131868795,1.0,1.0,1.0,0.8844470375256788,0.9613520132920669
2021-03-29,2021-03-30,open,2021-03-31,2021-03-31,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.00597302331381333,0.008497757825303598,-0.014470781139116928,0.0003,0.0003,0.0005,0.0004,0.0015,-0.00747302331381333,0.005219743639905294,1.0,1.0,1.0,0.8778375441944163,0.9695213498858909
2021-03-30,2021-03-31,open,2021-04-01,2021-04-01,0,1,EXECUTED_ON_TIME,open,1,1,0,0.02334635888073544,-0.005114875293701249,0.02846123417443669,0.0003,0.0003,0.0005,0.0004,0.0015,0.02184635888073544,0.010176450298195805,1.0,1.0,1.0,0.8970150982238709,0.9645623690866436
2021-03-31,2021-04-01,open,2021-04-02,2021-04-02,0,1,EXECUTED_ON_TIME,open,1,1,0,0.01521418749278336,0.013818158964856497,0.0013960285279268625,0.0003,0.0003,0.0005,0.0004,0.0015,0.01371418749278336,0.025628487687621715,1.0,1.0,1.0,0.9093169314647706,0.9778908452342014
2021-04-01,2021-04-02,open,2021-04-05,2021-04-05,0,1,EXECUTED_ON_TIME,open,1,1,0,0.030409576970032326,0.0,0.030409576970032326,0.0003,0.0003,0.0005,0.0004,0.0015,0.028909576970032325,0.03787023882295626,1.0,1.0,1.0,0.9356048992851049,0.9778908452342014
2021-04-05,2021-04-06,open,2021-04-07,2021-04-07,0,1,EXECUTED_ON_TIME,open,1,1,0,0.0258149552932867,-0.0071416433658259,0.0329565986591126,0.0003,0.0003,0.0005,0.0004,0.0015,0.0243149552932867,0.015236641982651955,1.0,1.0,1.0,0.9583540905834023,0.9709070975668327
2021-04-06,2021-04-07,open,2021-04-08,2021-04-08,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.01600718891079067,-0.01232929624230017,-0.003677892668490501,0.0003,0.0003,0.0005,0.0004,0.0015,-0.017507188910790672,-0.002785163087731801,1.0,1.0,1.0,0.9415760044761295,0.9589364963371794
2021-04-07,2021-04-08,open,2021-04-09,2021-04-09,0,1,EXECUTED_ON_TIME,open,1,1,0,0.007444847819780165,0.00428867114601994,0.003156176673760225,0.0003,0.0003,0.0005,0.0004,0.0015,0.005944847819780165,-0.027673101182486004,1.0,1.0,1.0,0.9471735305334967,0.9630490596198861
2021-04-08,2021-04-09,open,2021-04-12,2021-04-12,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.033179198313021185,-0.014325960452874709,-0.018853237860146477,0.0,0.0,0.0,0.0,0.0,-0.033179198313021185,-0.06291958702759892,0.0,1.0,0.5,0.9157470721270814,0.9492524568775934
2021-04-09,2021-04-12,open,2021-04-13,2021-04-13,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.005433112390661132,-0.01535156602006904,0.009918453629407908,0.0003,0.0003,0.0005,0.0004,0.0015,-0.006933112390661132,-0.003369634609016292,1.0,1.0,1.0,0.9093980947546055,0.9346799451161243
2021-04-12,2021-04-13,open,2021-04-14,2021-04-14,0,1,EXECUTED_ON_TIME,open,1,1,0,0.008999271485564675,-0.0008325577138664775,0.009831829199431152,0.0003,0.0003,0.0005,0.0004,0.0015,0.007499271485564675,-0.029719414141572864,1.0,1.0,1.0,0.9162179179556256,0.9339017701178216
2021-04-13,2021-04-14,open,2021-04-15,2021-04-15,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.023977343300584097,0.004898006060231053,-0.02887534936081515,0.0003,0.0003,0.0005,0.0004,0.0015,-0.0254773433005841,0.015057285865444858,1.0,1.0,1.0,0.8928751195217236,0.9384760266475192
2021-04-14,2021-04-15,open,2021-04-16,2021-04-16,0,1,EXECUTED_ON_TIME,open,1,1,0,0.03566756522132719,-0.0006056447702272871,0.03627320999155448,0.0,0.0,0.0,0.0,0.0,0.03566756522132719,0.03210630648771495,0.0,1.0,0.5,0.9247218010817649,0.9379076435499965
2021-04-15,2021-04-16,open,2021-04-19,2021-04-19,0,1,EXECUTED_ON_TIME,open,1,1,0,0.03131315640930543,-9.885441623547209e-05,0.031412010825540904,0.0003,0.0003,0.0005,0.0004,0.0015,0.02981315640930543,0.020223539042535377,1.0,1.0,1.0,0.9522906767725101,0.9378149272374106
2021-04-16,2021-04-19,open,2021-04-20,2021-04-20,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.00200944668266978,0.02000781651289696,-0.02201726319556674,0.0003,0.0003,0.0005,0.0004,0.0015,-0.00350944668266978,-0.00769194398275419,1.0,1.0,1.0,0.9489486634159735,0.9565785562246325
2021-04-19,2021-04-20,open,2021-04-21,2021-04-21,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.029872316847398328,-0.0020798392980660996,-0.02779247754933223,0.0003,0.0003,0.0005,0.0004,0.0015,-0.03137231684739833,-0.038783611386559724,1.0,1.0,1.0,0.9191779452753724,0.9545890265517092
2021-04-20,2021-04-21,open,2021-04-22,2021-04-22,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.023536990079958353,0.011678970731360039,-0.03521596081131839,0.0,0.0,0.0,0.0,0.0,-0.023536990079958353,-0.020336831568865343,0.0,1.0,0.5,0.8975432630957095,0.9657376438532841
2021-04-21,2021-04-22,open,2021-04-23,2021-04-23,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.011428264441240787,-0.004977044667088926,-0.006451219774151862,0.0003,0.0003,0.0005,0.0004,0.0015,-0.012928264441240787,-0.007601328194680401,1.0,1.0,1.0,0.8859395864429541,0.9609311244631371
2021-04-22,2021-04-23,open,2021-04-26,2021-04-26,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.006400849152776833,0.013317020467982221,-0.019717869620759054,0.0,0.0,0.0,0.0,0.0,-0.006400849152776833,0.018130735636175288,0.0,1.0,0.5,0.8802688207916592,0.9737278639159339
2021-04-23,2021-04-26,open,2021-04-27,2021-04-27,0,1,EXECUTED_ON_TIME,open,1,1,0,0.008855501071283411,-0.015504808018626304,0.024360309089909715,0.0003,0.0003,0.0005,0.0004,0.0015,0.007355501071283412,0.04938858049464201,1.0,1.0,1.0,0.8867436390460096,0.9586304003235303
2021-04-26,2021-04-27,open,2021-04-28,2021-04-28,0,1,EXECUTED_ON_TIME,open,1,1,0,-0.008017216788079762,-0.000525741228158294,-0.007491475559921468,0.0003,0.0003,0.0005,0.0004,0.0015,-0.009517216788079761,0.0020311511328406917,1.0,1.0,1.0,0.878304307597758,0.9581264087995144
2021-04-27,2021-04-28,open,2021-04-29,2021-04-29,0,1,EXECUTED_ON_TIME,open,1,1,0,0.027198728583494702,0.010703052617741626,0.016495675965753076,0.0,0.0,0.0,0.0,0.0,0.027198728583494702,0.029713518974454955,0.0,1.0,0.5,0.9021930680738237,0.9683812861673434
2021-04-28,2021-04-29,open,2021-04-30,2021-04-30,0,1,EXECUTED_ON_TIME,open,1,1,0,0.0004269584915077562,0.005474740068794892,-0.005047781577287136,0.0003,0.0003,0.0005,0.0004,0.0015,-0.0010730415084922438,-0.009538594168621906,1.0,1.0,1.0,0.9012249774631066,0.9736829219965949
2021-04-29,2021-04-30,open,2021-05-03,2021-05-03,0,1,EXECUTED_ON_TIME,open,1,1,0,0.011771338847344825,0.0,0.011771338847344825,0.0003,0.0003,0.0005,0.0004,0.0015,0.010271338847344826,0.020806286521973805,1.0,1.0,1.0,0.9104817645843208,0.9736829219965949
2021-04-30,2021-05-03,open,2021-05-04,2021-05-04,0,1,EXECUTED_ON_TIME,open,1,1,0,0.018011467928830127,0.0,0.018011467928830127,0.0,0.0,0.0,0.0,0.0,0.018011467928830127,0.016368770448330627,0.0,1.0,0.5,0.926880877686916,0.9736829219965949
2021-05-03,2021-05-04,open,2021-05-05,2021-05-05,0,1,EXECUTED_ON_TIME,open,1,1,0,0.00842917345733496,0.0,0.00842917345733496,0.0003,0.0003,0.0005,0.0004,0.0015,0.00692917345733496,0.010494658177841676,1.0,1.0,1.0,0.9333033960626954,0.9736829219965949
2021-05-04,2021-05-05,open,2021-05-06,2021-05-06,0,1,EXECUTED_ON_TIME,open,1,1,0,0.011401211848612425,-0.011161952355500548,0.022563164204112973,0.0003,0.0003,0.0005,0.0004,0.0015,0.009901211848612425,0.01761259092455536,1.0,1.0,1.0,0.9425442307061416,0.9628147196119043
