fold_id,factor,horizon,train_mean_rank_ic,train_hac_t,train_hac_p,train_global_fdr_p,selected,selected_horizon,train_direction,validation_raw_rank_ic,validation_aligned_rank_ic
1,MA_RATIO_5,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0334,0.0334
1,MA_RATIO_5,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0394,0.0394
1,MA_RATIO_5,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0344,0.0344
1,MA_RATIO_5,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0236,0.0236
1,MA_RATIO_5,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0075,0.0075
1,ROC10,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0247,-0.0247
1,ROC10,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0263,-0.0263
1,ROC10,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.027,-0.027
1,ROC10,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0128,-0.0128
1,ROC10,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0045,-0.0045
1,MAX_RATIO_10,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0195,0.0195
1,MAX_RATIO_10,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0189,0.0189
1,MAX_RATIO_10,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0182,0.0182
1,MAX_RATIO_10,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0074,0.0074
1,MAX_RATIO_10,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0236,-0.0236
1,MIN_RATIO_10,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0284,0.0284
1,MIN_RATIO_10,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0248,0.0248
1,MIN_RATIO_10,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0225,0.0225
1,MIN_RATIO_10,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0243,0.0243
1,MIN_RATIO_10,20D,0.0,0.0,1.0,1.0,False,20D,1,0.022,0.022
1,MA_RATIO_10,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0311,0.0311
1,MA_RATIO_10,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0328,0.0328
1,MA_RATIO_10,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0284,0.0284
1,MA_RATIO_10,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0254,0.0254
1,MA_RATIO_10,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0034,0.0034
1,ROC20,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.019,-0.019
1,ROC20,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0249,-0.0249
1,ROC20,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0205,-0.0205
1,ROC20,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0176,-0.0176
1,ROC20,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0281,-0.0281
1,MAX_RATIO_20,1D,0.0,0.0,1.0,1.0,False,20D,1,0.018,0.018
1,MAX_RATIO_20,3D,0.0,0.0,1.0,1.0,False,20D,1,0.013,0.013
1,MAX_RATIO_20,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0052,0.0052
1,MAX_RATIO_20,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0119,-0.0119
1,MAX_RATIO_20,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0234,-0.0234
1,MIN_RATIO_20,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0241,0.0241
1,MIN_RATIO_20,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0269,0.0269
1,MIN_RATIO_20,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0244,0.0244
1,MIN_RATIO_20,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0264,0.0264
1,MIN_RATIO_20,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0384,0.0384
1,MA_RATIO_20,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0289,0.0289
1,MA_RATIO_20,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0305,0.0305
1,MA_RATIO_20,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0239,0.0239
1,MA_RATIO_20,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0142,0.0142
1,MA_RATIO_20,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0127,0.0127
1,ROC30,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0248,-0.0248
1,ROC30,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0346,-0.0346
1,ROC30,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0354,-0.0354
1,ROC30,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0315,-0.0315
1,ROC30,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0464,-0.0464
1,MAX_RATIO_30,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0143,0.0143
1,MAX_RATIO_30,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0172,0.0172
1,MAX_RATIO_30,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0143,0.0143
1,MAX_RATIO_30,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0021,0.0021
1,MAX_RATIO_30,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0094,-0.0094
1,MIN_RATIO_30,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0254,0.0254
1,MIN_RATIO_30,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0326,0.0326
1,MIN_RATIO_30,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0318,0.0318
1,MIN_RATIO_30,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0363,0.0363
1,MIN_RATIO_30,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0537,0.0537
1,MA_RATIO_30,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0268,0.0268
1,MA_RATIO_30,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0319,0.0319
1,MA_RATIO_30,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0284,0.0284
1,MA_RATIO_30,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0224,0.0224
1,MA_RATIO_30,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0267,0.0267
1,ROC60,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0292,-0.0292
1,ROC60,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.042,-0.042
1,ROC60,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0432,-0.0432
1,ROC60,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0424,-0.0424
1,ROC60,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0512,-0.0512
1,MAX_RATIO_60,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0241,0.0241
1,MAX_RATIO_60,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0347,0.0347
1,MAX_RATIO_60,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0376,0.0376
1,MAX_RATIO_60,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0332,0.0332
1,MAX_RATIO_60,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0245,0.0245
1,MIN_RATIO_60,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0269,0.0269
1,MIN_RATIO_60,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0407,0.0407
1,MIN_RATIO_60,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0428,0.0428
1,MIN_RATIO_60,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0509,0.0509
1,MIN_RATIO_60,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0734,0.0734
1,MA_RATIO_60,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0321,0.0321
1,MA_RATIO_60,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0466,0.0466
1,MA_RATIO_60,5D,0.0,0.0,1.0,1.0,False,20D,1,0.048,0.048
1,MA_RATIO_60,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0509,0.0509
1,MA_RATIO_60,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0639,0.0639
1,ROC120,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0083,-0.0083
1,ROC120,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0112,-0.0112
1,ROC120,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0104,-0.0104
1,ROC120,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0253,-0.0253
1,ROC120,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0425,-0.0425
1,MAX_RATIO_120,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0133,0.0133
1,MAX_RATIO_120,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0174,0.0174
1,MAX_RATIO_120,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0183,0.0183
1,MAX_RATIO_120,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0178,0.0178
1,MAX_RATIO_120,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0036,0.0036
1,MIN_RATIO_120,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0219,0.0219
1,MIN_RATIO_120,3D,0.0,0.0,1.0,1.0,False,20D,1,0.032,0.032
1,MIN_RATIO_120,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0324,0.0324
1,MIN_RATIO_120,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0505,0.0505
1,MIN_RATIO_120,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0846,0.0846
1,MA_RATIO_120,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0238,0.0238
1,MA_RATIO_120,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0315,0.0315
1,MA_RATIO_120,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0295,0.0295
1,MA_RATIO_120,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0327,0.0327
1,MA_RATIO_120,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0474,0.0474
1,ROC250,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0104,-0.0104
1,ROC250,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0129,-0.0129
1,ROC250,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0102,-0.0102
1,ROC250,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0279,-0.0279
1,ROC250,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0572,-0.0572
1,MAX_RATIO_250,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0046,0.0046
1,MAX_RATIO_250,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0052,0.0052
1,MAX_RATIO_250,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0051,0.0051
1,MAX_RATIO_250,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0108,0.0108
1,MAX_RATIO_250,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0056,0.0056
1,MIN_RATIO_250,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0235,0.0235
1,MIN_RATIO_250,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0329,0.0329
1,MIN_RATIO_250,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0313,0.0313
1,MIN_RATIO_250,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0547,0.0547
1,MIN_RATIO_250,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0925,0.0925
1,MA_RATIO_250,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0175,0.0175
1,MA_RATIO_250,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0243,0.0243
1,MA_RATIO_250,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0234,0.0234
1,MA_RATIO_250,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0393,0.0393
1,MA_RATIO_250,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0633,0.0633
1,STD5,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0182,-0.0182
1,STD5,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0285,-0.0285
1,STD5,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0206,-0.0206
1,STD5,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0281,-0.0281
1,STD5,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0557,-0.0557
1,STD10,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0181,-0.0181
1,STD10,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0259,-0.0259
1,STD10,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.018,-0.018
1,STD10,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0303,-0.0303
1,STD10,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0682,-0.0682
1,STD20,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0182,-0.0182
1,STD20,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0275,-0.0275
1,STD20,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0218,-0.0218
1,STD20,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.042,-0.042
1,STD20,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0831,-0.0831
1,STD30,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0228,-0.0228
1,STD30,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0333,-0.0333
1,STD30,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0278,-0.0278
1,STD30,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0481,-0.0481
1,STD30,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.091,-0.091
1,STD60,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0233,-0.0233
1,STD60,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0313,-0.0313
1,STD60,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0266,-0.0266
1,STD60,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0521,-0.0521
1,STD60,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0988,-0.0988
1,STD120,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0212,-0.0212
1,STD120,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0306,-0.0306
1,STD120,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0286,-0.0286
1,STD120,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0576,-0.0576
1,STD120,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.1051,-0.1051
1,STD250,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0242,-0.0242
1,STD250,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0355,-0.0355
1,STD250,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0345,-0.0345
1,STD250,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0667,-0.0667
1,STD250,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.1173,-0.1173
1,ATR_RATIO_5,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.015,-0.015
1,ATR_RATIO_5,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0228,-0.0228
1,ATR_RATIO_5,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0133,-0.0133
1,ATR_RATIO_5,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0322,-0.0322
1,ATR_RATIO_5,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0825,-0.0825
1,ATR_RATIO_20,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0185,-0.0185
1,ATR_RATIO_20,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0285,-0.0285
1,ATR_RATIO_20,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0257,-0.0257
1,ATR_RATIO_20,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0552,-0.0552
1,ATR_RATIO_20,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.1039,-0.1039
1,ATR_RATIO_60,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0128,-0.0128
1,ATR_RATIO_60,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0163,-0.0163
1,ATR_RATIO_60,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0123,-0.0123
1,ATR_RATIO_60,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0374,-0.0374
1,ATR_RATIO_60,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0829,-0.0829
1,ROC_STD_20,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0132,-0.0132
1,ROC_STD_20,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0167,-0.0167
1,ROC_STD_20,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0109,-0.0109
1,ROC_STD_20,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0075,-0.0075
1,ROC_STD_20,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0145,-0.0145
1,ROC_STD_60,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.026,-0.026
1,ROC_STD_60,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0369,-0.0369
1,ROC_STD_60,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0387,-0.0387
1,ROC_STD_60,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0396,-0.0396
1,ROC_STD_60,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0493,-0.0493
1,ROC_STD_120,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.008,-0.008
1,ROC_STD_120,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0084,-0.0084
1,ROC_STD_120,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0062,-0.0062
1,ROC_STD_120,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0218,-0.0218
1,ROC_STD_120,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.044,-0.044
1,ROC_STD_250,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0103,-0.0103
1,ROC_STD_250,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0129,-0.0129
1,ROC_STD_250,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0095,-0.0095
1,ROC_STD_250,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.027,-0.027
1,ROC_STD_250,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.058,-0.058
1,MOM_ACC_20_60,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0204,-0.0204
1,MOM_ACC_20_60,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0389,-0.0389
1,MOM_ACC_20_60,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0487,-0.0487
1,MOM_ACC_20_60,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0645,-0.0645
1,MOM_ACC_20_60,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0876,-0.0876
1,MOM_ACC_60_120,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0011,0.0011
1,MOM_ACC_60_120,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0044,0.0044
1,MOM_ACC_60_120,5D,0.0,0.0,1.0,1.0,False,20D,1,0.009,0.009
1,MOM_ACC_60_120,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0029,0.0029
1,MOM_ACC_60_120,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.009,-0.009
1,VMA_RATIO_5,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0095,-0.0095
1,VMA_RATIO_5,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0107,-0.0107
1,VMA_RATIO_5,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0008,-0.0008
1,VMA_RATIO_5,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0093,-0.0093
1,VMA_RATIO_5,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.006,-0.006
1,VSTD_5,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0025,-0.0025
1,VSTD_5,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0037,0.0037
1,VSTD_5,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0094,0.0094
1,VSTD_5,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0093,0.0093
1,VSTD_5,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0124,0.0124
1,VMA_RATIO_10,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0027,-0.0027
1,VMA_RATIO_10,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0041,-0.0041
1,VMA_RATIO_10,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0036,-0.0036
1,VMA_RATIO_10,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0177,-0.0177
1,VMA_RATIO_10,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0135,-0.0135
1,VSTD_10,1D,0.0,0.0,1.0,1.0,False,20D,1,0.0022,0.0022
1,VSTD_10,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0089,0.0089
1,VSTD_10,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0135,0.0135
1,VSTD_10,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0157,0.0157
1,VSTD_10,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0193,0.0193
1,VMA_RATIO_20,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0066,-0.0066
1,VMA_RATIO_20,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0134,-0.0134
1,VMA_RATIO_20,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0161,-0.0161
1,VMA_RATIO_20,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.032,-0.032
1,VMA_RATIO_20,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0274,-0.0274
1,VSTD_20,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0019,-0.0019
1,VSTD_20,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0002,-0.0002
1,VSTD_20,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0008,-0.0008
1,VSTD_20,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0016,0.0016
1,VSTD_20,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0076,0.0076
1,VMA_RATIO_60,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0025,-0.0025
1,VMA_RATIO_60,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.007,-0.007
1,VMA_RATIO_60,5D,0.0,0.0,1.0,1.0,False,20D,1,-0.0094,-0.0094
1,VMA_RATIO_60,10D,0.0,0.0,1.0,1.0,False,20D,1,-0.0235,-0.0235
1,VMA_RATIO_60,20D,0.0,0.0,1.0,1.0,False,20D,1,-0.0095,-0.0095
1,VSTD_60,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0027,-0.0027
1,VSTD_60,3D,0.0,0.0,1.0,1.0,False,20D,1,0.0006,0.0006
1,VSTD_60,5D,0.0,0.0,1.0,1.0,False,20D,1,0.0043,0.0043
1,VSTD_60,10D,0.0,0.0,1.0,1.0,False,20D,1,0.0189,0.0189
1,VSTD_60,20D,0.0,0.0,1.0,1.0,False,20D,1,0.0427,0.0427
1,CORR_PV_5,1D,0.0,0.0,1.0,1.0,False,20D,1,-0.0096,-0.0096
1,CORR_PV_5,3D,0.0,0.0,1.0,1.0,False,20D,1,-0.0125,-0.0125
