signal_date,entry_date,entry_price_type,earliest_exit_date,actual_exit_date,exit_delay_days,exit_attempt_count,exit_status,exit_price_type,requested_long_count,executed_long_count,rejected_long_count,long_gross_return,benchmark_return,long_excess_return,entry_commission,exit_commission,stamp_duty,slippage,total_cost,long_net_return,factor_diagnostic_spread,long_turnover,short_turnover,gross_turnover,long_equity_curve,bench_equity_curve
2022-01-13,2022-01-14,open,2022-01-17,2022-01-28,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.018603602175180693,-0.021521900068972588,0.002918297893791895,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,-0.01871074503232355,-0.02153393112419033,0.0714285714285714,1.0,0.5357142857142857,0.8644128777519466,0.77660652941051
2022-01-14,2022-01-17,open,2022-01-18,2022-02-07,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.001686916251196463,-0.019071595936355545,0.02075851218755201,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,0.0015262019654821773,-0.011560261565871146,0.1071428571428571,1.0,0.5535714285714286,0.8657321463849599,0.7617954034800574
2022-01-17,2022-01-18,open,2022-01-19,2022-02-08,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.006300261435761474,-0.029442091004390658,0.023141829568629185,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.0064877614357614745,-0.013616317493052777,0.125,1.0,0.5625,0.8601154827519445,0.739366553884071
2022-01-18,2022-01-19,open,2022-01-20,2022-02-09,5,6,EXECUTED_ON_TIME,open,56,56,0,-0.026070236817433232,-0.04312087829028166,0.01705064147284843,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.026257736817433232,-0.020201495569313478,0.125,1.0,0.5625,0.8375307967732444,0.707484418702131
2022-01-19,2022-01-20,open,2022-01-21,2022-02-10,5,6,EXECUTED_ON_TIME,open,55,55,0,-0.01594155979882753,-0.025333688274104538,0.009392128475277008,2.1818181818181825e-05,2.1818181818181825e-05,3.636363636363638e-05,2.9090909090909103e-05,0.00010909090909090913,-0.01605065070791844,-0.015917778477636934,0.07272727272727275,1.0,0.5363636363636364,0.8240878824971124,0.6895612289799451
2022-01-20,2022-01-21,open,2022-01-24,2022-02-11,5,6,EXECUTED_ON_TIME,open,55,55,0,-0.023248378065983594,-0.0396980685093683,0.016449690443384707,2.727272727272728e-05,2.727272727272728e-05,4.545454545454547e-05,3.636363636363638e-05,0.00013636363636363642,-0.02338474170234723,-0.005637213992148997,0.09090909090909094,1.0,0.5454545454545454,0.8048168002248831,0.662186980070495
2022-01-21,2022-01-24,open,2022-01-25,2022-02-14,5,5,UNEXECUTED_TIMEOUT,open,55,55,0,-0.010530660118312463,-0.036710804782810635,0.026180144664498174,4.363636363636365e-05,4.363636363636365e-05,7.272727272727276e-05,5.8181818181818206e-05,0.00021818181818181827,-0.010748841936494282,-0.017147561648693257,0.1454545454545455,1.0,0.5727272727272728,0.7961659516514308,0.6378775631154082
2022-01-24,2022-01-25,open,2022-01-26,2022-02-15,4,5,DELAYED_LIMIT_DOWN,open,55,55,0,-0.022858965857278143,-0.0437087747666397,0.02084980890936156,3.272727272727274e-05,3.272727272727274e-05,5.4545454545454567e-05,4.3636363636363656e-05,0.00016363636363636369,-0.023022602220914505,-0.004175007504988969,0.10909090909090913,1.0,0.5545454545454546,0.7778361396447241,0.6099967163805038
2022-01-25,2022-01-26,open,2022-01-27,2022-02-16,4,5,DELAYED_LIMIT_DOWN,open,55,55,0,-0.0010508617727980022,-0.01644696013432989,0.015396098361531888,4.9090909090909104e-05,4.9090909090909104e-05,8.181818181818184e-05,6.545454545454548e-05,0.00024545454545454556,-0.0012963163182525476,-0.005544199388723908,0.1636363636363637,1.0,0.5818181818181818,0.776827817963976,0.5999641247041215
2022-01-26,2022-01-27,open,2022-01-28,2022-02-17,4,5,EXECUTED_ON_TIME,open,55,55,0,-0.011537328554515391,-0.019371512791043766,0.007834184236528374,5.4545454545454526e-05,5.4545454545454526e-05,9.090909090909089e-05,7.272727272727271e-05,0.0002727272727272727,-0.011810055827242665,0.0033083204533474516,0.18181818181818177,1.0,0.5909090909090908,0.7676534380656663,0.5883419119882483
2022-01-27,2022-01-28,open,2022-02-07,2022-02-18,4,4,EXECUTED_ON_TIME,open,56,56,0,0.014383069152914834,-0.008024233629352673,0.022407302782267505,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,0.014249140581486262,0.014806425206472086,0.0892857142857143,1.0,0.5446428571428572,0.7785918398225252,0.5836209190325145
2022-01-28,2022-02-07,open,2022-02-08,2022-02-21,5,5,EXECUTED_ON_TIME,open,56,56,0,0.015884390949029843,0.0016119174530970781,0.014272473495932764,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,0.015723676663315558,0.019301943859646817,0.1071428571428571,1.0,0.5535714285714286,0.7908341661645906,0.5845616677778955
2022-02-07,2022-02-08,open,2022-02-09,2022-02-22,5,5,EXECUTED_ON_TIME,open,56,56,0,0.014155012712340204,-0.005299758756036277,0.01945477146837648,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,0.01394072699805449,0.012379506547983343,0.1428571428571429,1.0,0.5714285714285714,0.8018589693758252,0.5814636319606464
2022-02-08,2022-02-09,open,2022-02-10,2022-02-23,4,5,UNEXECUTED_TIMEOUT,open,56,56,0,0.01981757392254018,-0.005673210653561744,0.025490784576101926,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,0.019576502493968754,0.004396668675744345,0.1607142857142857,1.0,0.5803571428571428,0.8175565634896222,0.5781648662891485
2022-02-09,2022-02-10,open,2022-02-11,2022-02-24,4,5,EXECUTED_ON_TIME,open,56,56,0,0.001786477658105077,-0.013987341350864213,0.01577381900896929,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,0.0016257633723907913,0.0018851271104895406,0.1071428571428571,1.0,0.5535714285714286,0.8188857170054014,0.5700778769472854
2022-02-10,2022-02-11,open,2022-02-14,2022-02-25,4,5,EXECUTED_ON_TIME,open,56,56,0,0.002506309724433216,-0.011529548012786828,0.014035857737220044,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,0.0023455954387189303,0.024316388734241568,0.1071428571428571,1.0,0.5535714285714286,0.8208064916080414,0.563505136693994
2022-02-11,2022-02-14,open,2022-02-15,2022-02-28,5,5,EXECUTED_ON_TIME,open,56,56,0,0.014142529785518384,-0.003423359290041006,0.01756588907555939,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,0.013901458356946955,0.02279066324236475,0.1607142857142857,1.0,0.5803571428571428,0.8322168988702424,0.5615760561493068
2022-02-14,2022-02-15,open,2022-02-16,2022-03-01,5,5,EXECUTED_ON_TIME,open,56,56,0,0.03786707562343795,0.009671898987463345,0.0281951766359746,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,0.037626004194866516,0.02412778416907054,0.1607142857142857,1.0,0.5803571428571428,0.863529895398173,0.567007563038161
2022-02-15,2022-02-16,open,2022-02-17,2022-03-02,5,5,EXECUTED_ON_TIME,open,56,56,0,0.008683990313586933,-0.005590879003325999,0.014274869316912932,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,0.008523276027872648,0.015370503002069725,0.1071428571428571,1.0,0.5535714285714286,0.8708899990549717,0.563837492359244
2022-02-16,2022-02-17,open,2022-02-18,2022-03-03,5,6,EXECUTED_ON_TIME,open,56,56,0,0.00851855688146343,-0.004737165402902699,0.013255722284366129,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,0.008304271167177716,0.010330257310954634,0.1428571428571429,1.0,0.5714285714285714,0.8781221057639073,0.5611665008975804
2022-02-17,2022-02-18,open,2022-02-21,2022-03-04,5,5,EXECUTED_ON_TIME,open,56,56,0,0.011388906154919647,-0.019807074150511972,0.03119598030543162,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,0.011228191869205362,-0.0038272676838966915,0.1071428571428571,1.0,0.5535714285714286,0.8879818292520151,0.5500514344035187
2022-02-18,2022-02-21,open,2022-02-22,2022-03-07,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.011158641878277578,-0.039503432161327456,0.028344790283049877,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.011372927592563292,-0.006308787113684713,0.1428571428571429,1.0,0.5714285714285714,0.8778828762044201,0.5283225148793184
2022-02-21,2022-02-22,open,2022-02-23,2022-03-08,5,5,DELAYED_LIMIT_DOWN,open,56,56,0,-0.017879938816259395,-0.052212142850002974,0.03433220403374358,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,-0.018013867387687968,-0.016135714782333766,0.0892857142857143,1.0,0.5446428571428572,0.8620688104905516,0.5007376642615665
2022-02-22,2022-02-23,open,2022-02-24,2022-03-09,5,6,DELAYED_LIMIT_DOWN,open,56,56,0,-0.01659897716672569,-0.06569764421958413,0.04909866705285844,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,-0.016706120023868547,-0.018002489568380246,0.0714285714285714,1.0,0.5357142857142857,0.8476669854736629,0.46784037934756456
2022-02-23,2022-02-24,open,2022-02-25,2022-03-10,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.02969822254668116,-0.05789656035220736,0.0281983378055262,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.029858936832395443,-0.028587602788251367,0.1071428571428571,1.0,0.5535714285714286,0.8223565504994977,0.4407540305894687
2022-02-24,2022-02-25,open,2022-02-28,2022-03-11,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.025365520394021894,-0.07304772871066056,0.04768220831663867,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.02552623467973618,-0.02176652115286462,0.1071428571428571,1.0,0.5535714285714286,0.8013648842010292,0.408557949734839
2022-02-25,2022-02-28,open,2022-03-01,2022-03-14,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.02574669658366758,-0.06915157141846073,0.043404874834793154,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.02593419658366758,-0.030320062955190775,0.125,1.0,0.5625,0.7805821297589117,0.3803055254951704
2022-02-28,2022-03-01,open,2022-03-02,2022-03-15,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.0678603371746186,-0.10273660217644953,0.03487626500183093,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,-0.06799426574604718,-0.06785708420495673,0.0892857142857143,1.0,0.5446428571428572,0.7275070209914688,0.3412342280168675
2022-03-01,2022-03-02,open,2022-03-03,2022-03-16,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.04275347238916095,-0.11774401357243558,0.07499054118327464,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.04294097238916095,-0.05019353342453542,0.125,1.0,0.5625,0.6962671620901534,0.30105594044186984
2022-03-02,2022-03-03,open,2022-03-04,2022-03-17,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.05315283705494558,-0.07776954423534155,0.02461670718039597,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.05331355134065986,-0.04674723152107347,0.1071428571428571,1.0,0.5535714285714286,0.6591466869972444,0.2776429571643635
2022-03-03,2022-03-04,open,2022-03-07,2022-03-18,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.03414553842255395,-0.06533707451913906,0.031191536096585107,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.03435982413683967,-0.03316995182429719,0.1428571428571429,1.0,0.5714285714285714,0.6364985227516387,0.25950257858240133
2022-03-04,2022-03-07,open,2022-03-08,2022-03-21,4,5,DELAYED_LIMIT_DOWN,open,56,56,0,-0.04520422839670436,-0.0408686398281507,-0.004335588568553664,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,-0.045445299825275794,-0.02055015628146365,0.1607142857142857,1.0,0.5803571428571428,0.6075726565468453,0.2488970611638408
2022-03-07,2022-03-08,open,2022-03-09,2022-03-22,4,5,UNEXECUTED_TIMEOUT,open,56,56,0,-0.028430634864979192,-0.025008013037291943,-0.0034226218276872493,6.964285714285712e-05,6.964285714285712e-05,0.00011607142857142856,9.285714285714285e-05,0.0003482142857142857,-0.028778849150693477,-0.0071220915584903274,0.2321428571428571,1.0,0.6160714285714286,0.5900874147159976,0.24267264021331184
2022-03-08,2022-03-09,open,2022-03-10,2022-03-23,4,5,EXECUTED_ON_TIME,open,56,56,0,0.00048133700598502034,-0.0026559345420754665,0.003137271548060487,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,0.00029383700598502034,-0.005124202341818208,0.125,1.0,0.5625,0.5902608042352072,0.24202811756575265
2022-03-09,2022-03-10,open,2022-03-11,2022-03-24,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.02844263294745734,-0.017722465237422824,-0.010720167710034516,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.028603347233171626,-0.008686266791397342,0.1071428571428571,1.0,0.5535714285714286,0.5733773694935365,0.23773878266571472
2022-03-10,2022-03-11,open,2022-03-14,2022-03-25,4,5,DELAYED_LIMIT_DOWN,open,56,56,0,-0.0039885464908641565,0.004225046535305976,-0.008213593026170134,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.004149260776578442,-0.01015655360311921,0.1071428571428571,1.0,0.5535714285714286,0.5709982772641192,0.23874324008572437
2022-03-11,2022-03-14,open,2022-03-15,2022-03-28,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.02399111272087229,-0.028086323632882437,0.004095210912010146,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.02417861272087229,0.0011941898960910087,0.125,1.0,0.5625,0.5571923310538648,0.23203782017951377
2022-03-14,2022-03-15,open,2022-03-16,2022-03-29,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.009339815184170208,0.0072551434533667525,-0.01659495863753696,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.009527315184170208,0.012579719243438904,0.125,1.0,0.5625,0.5518837840977121,0.23372128785152266
2022-03-15,2022-03-16,open,2022-03-17,2022-03-30,4,5,EXECUTED_ON_TIME,open,56,56,0,0.05154222522974951,0.02690977940583239,0.024632445823917118,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,0.05130115380117808,0.011046232115988402,0.1607142857142857,1.0,0.5803571428571428,0.580196058986085,0.2400106761500542
2022-03-16,2022-03-17,open,2022-03-18,2022-03-31,5,6,EXECUTED_ON_TIME,open,56,56,0,-0.0010945152104955796,-0.000697552807295887,-0.00039696240319969265,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.0012820152104955796,0.008502165927254182,0.125,1.0,0.5625,0.5794522388133952,0.23984325602912474
2022-03-17,2022-03-18,open,2022-03-21,2022-04-01,5,6,EXECUTED_ON_TIME,open,56,56,0,0.012911114709060114,-0.004659267782615162,0.017570382491675276,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,0.01275040042334583,-0.0001309820850205392,0.1071428571428571,1.0,0.5535714285714286,0.5868404868844702,0.23872576207343071
2022-03-18,2022-03-21,open,2022-03-22,2022-04-06,5,5,EXECUTED_ON_TIME,open,56,56,0,0.0002045275196865735,-0.004978108192722819,0.0051826357124093924,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,7.059894825800205e-05,0.003006805528161988,0.0892857142857143,1.0,0.5446428571428572,0.5868819172056394,0.23753735940143897
2022-03-21,2022-03-22,open,2022-03-23,2022-04-07,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.0022525265787016607,-0.0029492781534723456,0.0006967515747706848,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.002440026578701661,-0.007342343090255138,0.125,1.0,0.5625,0.5854499097290983,0.2368367956567228
2022-03-22,2022-03-23,open,2022-03-24,2022-04-08,5,6,EXECUTED_ON_TIME,open,56,55,1,-0.007981958766159002,-0.013209172081096954,0.005227213314937952,4.363636363636365e-05,4.363636363636365e-05,7.272727272727276e-05,5.8181818181818206e-05,0.00021818181818181827,-0.00820014058434082,-0.002363741073986512,0.1454545454545455,1.0,0.5727272727272728,0.58064913816423,0.23370837766775757
2022-03-23,2022-03-24,open,2022-03-25,2022-04-11,5,6,EXECUTED_ON_TIME,open,56,56,0,-0.029328780844417653,-0.0107642416237268,-0.018564539220690852,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,-0.029462709415846226,-0.02795591734452785,0.0892857142857143,1.0,0.5446428571428572,0.5635416413339357,0.23119268422105263
2022-03-24,2022-03-25,open,2022-03-28,2022-04-12,5,6,DELAYED_LIMIT_DOWN,open,56,56,0,-0.02675617561536057,-0.034384441029843615,0.007628265414483044,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,-0.026890104186789145,-0.00015654741494080734,0.0892857142857143,1.0,0.5446428571428572,0.548387947884872,0.2232432530039226
2022-03-25,2022-03-28,open,2022-03-29,2022-04-13,5,5,EXECUTED_ON_TIME,open,56,56,0,0.0019440565244337896,0.006193994533086666,-0.004249938008652877,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,0.0018369136672909325,-0.01050335154283429,0.0714285714285714,1.0,0.5357142857142857,0.5493952892013193,0.22462602049257738
2022-03-28,2022-03-29,open,2022-03-30,2022-04-14,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.002500203950546745,0.004145431338074879,-0.0066456352886216236,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.002687703950546745,-0.00673628085719453,0.125,1.0,0.5625,0.5479186773121212,0.22555719223727436
2022-03-29,2022-03-30,open,2022-03-31,2022-04-15,5,5,EXECUTED_ON_TIME,open,56,56,0,0.009679811778921289,4.925318950443902e-05,0.00963055858941685,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,0.00957266892177843,0.0016187069405492298,0.0714285714285714,1.0,0.5357142857142857,0.5531637214060888,0.22556830164840772
2022-03-30,2022-03-31,open,2022-04-01,2022-04-18,5,6,EXECUTED_ON_TIME,open,56,56,0,-0.022696033619145094,-0.019312983444462528,-0.0033830501746825656,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,-0.022776390762002236,-0.01285526690844303,0.0535714285714286,1.0,0.5267857142857143,0.5405646483319804,0.22121190477307648
2022-03-31,2022-04-01,open,2022-04-06,2022-04-19,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.003440997837294154,-0.008784851168864516,0.005343853331570362,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,-0.0035481406944370113,-0.01813181879432225,0.0714285714285714,1.0,0.5357142857142857,0.5386466489052597,0.21926859111286398
2022-04-01,2022-04-06,open,2022-04-07,2022-04-20,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.041432957119986735,-0.030123275554594375,-0.01130968156539236,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.04159367140570102,-0.03510200855505895,0.1071428571428571,1.0,0.5535714285714286,0.5162423571869124,0.2126635029223035
2022-04-06,2022-04-07,open,2022-04-08,2022-04-21,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.04582863969661164,-0.045115310668052966,-0.0007133290285586749,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,-0.04596256826804021,-0.041337515626576934,0.0892857142857143,1.0,0.5446428571428572,0.4925145326018549,0.20306912292020737
2022-04-07,2022-04-08,open,2022-04-11,2022-04-22,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.03180128797526477,-0.05838990736519012,0.02658861938992535,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,-0.031908430832407624,-0.03236883789856864,0.0714285714285714,1.0,0.5357142857142857,0.47679916670437306,0.19121193564416605
2022-04-08,2022-04-11,open,2022-04-12,2022-04-25,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.06604683996917406,-0.06430958730098313,-0.0017372526681909278,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.06623433996917405,-0.040962220062514765,0.125,1.0,0.5625,0.4452186885998567,0.1789151749758676
2022-04-11,2022-04-12,open,2022-04-13,2022-04-26,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.031076611080276713,-0.0683607073995891,0.03728409631931239,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,-0.031156968223133855,-0.04565218879474637,0.0535714285714286,1.0,0.5267857142857143,0.43134702406680564,0.16668440704999601
2022-04-12,2022-04-13,open,2022-04-14,2022-04-27,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.033607055310639435,-0.09539930079154413,0.061792245480904694,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.033794555310639435,-0.034226520717651275,0.125,1.0,0.5625,0.41676984320390026,0.15078283116457328
2022-04-13,2022-04-14,open,2022-04-15,2022-04-28,5,6,EXECUTED_ON_TIME,open,56,56,0,-0.03798988804591103,-0.06931432444272745,0.03132443639681642,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.03817738804591103,-0.033699959398146684,0.125,1.0,0.5625,0.40085865917407143,0.14033142108483904
2022-04-14,2022-04-15,open,2022-04-18,2022-04-29,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.024277544340670414,-0.05351467864957782,0.029237134308907405,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.024465044340670414,-0.02099614059997501,0.125,1.0,0.5625,0.3910516343030361,0.13282163018104529
2022-04-15,2022-04-18,open,2022-04-19,2022-05-05,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.013655339506279939,-0.0379438040266018,0.024288464520321865,5.3571428571428575e-05,5.3571428571428575e-05,8.92857142857143e-05,7.142857142857145e-05,0.0002678571428571429,-0.013923196649137081,-0.022468445120266963,0.1785714285714286,1.0,0.5892857142857143,0.3856069454986685,0.12778187227496193
