fold_id,factor,horizon,train_mean_rank_ic,train_hac_t,train_hac_p,train_global_fdr_p,selected,selected_horizon,train_direction,validation_raw_rank_ic,validation_aligned_rank_ic
3,ROC_STD_20,1D,0.0017,0.3417,0.732734,0.913745,False,20D,1,-0.0059,-0.0059
3,ROC_STD_20,3D,0.0039,0.5218,0.602114,0.878233,False,20D,1,-0.0101,-0.0101
3,ROC_STD_20,5D,0.0056,0.6009,0.548247,0.878233,False,20D,1,-0.0155,-0.0155
3,ROC_STD_20,10D,0.0055,0.4646,0.642467,0.878233,False,20D,1,-0.031,-0.031
3,ROC_STD_20,20D,0.0088,0.6247,0.532574,0.878233,False,20D,1,-0.0441,-0.0441
3,ROC_STD_60,1D,0.0041,0.709,0.478752,0.878233,False,20D,-1,-0.0104,0.0104
3,ROC_STD_60,3D,0.0024,0.2895,0.772364,0.913745,False,20D,-1,-0.0232,0.0232
3,ROC_STD_60,5D,0.0001,0.0141,0.98877,0.98877,False,20D,-1,-0.0303,0.0303
3,ROC_STD_60,10D,-0.0016,-0.1093,0.913034,0.931667,False,20D,-1,-0.0462,0.0462
3,ROC_STD_60,20D,-0.0044,-0.2099,0.833846,0.931667,False,20D,-1,-0.0581,0.0581
3,ROC_STD_120,1D,0.0054,0.8778,0.380634,0.878233,False,20D,1,-0.0083,-0.0083
3,ROC_STD_120,3D,0.0037,0.4059,0.685022,0.878233,False,20D,1,-0.0176,-0.0176
3,ROC_STD_120,5D,0.0014,0.123,0.902142,0.931667,False,20D,1,-0.026,-0.026
3,ROC_STD_120,10D,0.0031,0.1812,0.856314,0.931667,False,20D,1,-0.0438,-0.0438
3,ROC_STD_120,20D,0.0034,0.1452,0.884647,0.931667,False,20D,1,-0.0546,-0.0546
3,ROC_STD_250,1D,0.0065,1.1187,0.26398,0.878233,False,20D,1,-0.0001,-0.0001
3,ROC_STD_250,3D,0.006,0.692,0.489379,0.878233,False,20D,1,-0.0046,-0.0046
3,ROC_STD_250,5D,0.0031,0.2813,0.778653,0.913745,False,20D,1,-0.0077,-0.0077
3,ROC_STD_250,10D,0.0078,0.4758,0.634501,0.878233,False,20D,1,-0.0211,-0.0211
3,ROC_STD_250,20D,0.0121,0.5157,0.606366,0.878233,False,20D,1,-0.0301,-0.0301
3,MOM_ACC_20_60,1D,0.0039,0.6913,0.489827,0.878233,False,20D,-1,-0.0077,0.0077
3,MOM_ACC_20_60,3D,-0.0011,-0.1405,0.888352,0.931667,False,20D,-1,-0.0177,0.0177
3,MOM_ACC_20_60,5D,-0.0042,-0.423,0.672561,0.878233,False,20D,-1,-0.0251,0.0251
3,MOM_ACC_20_60,10D,-0.009,-0.6261,0.531615,0.878233,False,20D,-1,-0.0426,0.0426
3,MOM_ACC_20_60,20D,-0.0134,-0.6574,0.51133,0.878233,False,20D,-1,-0.0633,0.0633
3,MOM_ACC_60_120,1D,0.0024,0.4203,0.674539,0.878233,False,20D,-1,-0.0096,0.0096
3,MOM_ACC_60_120,3D,-0.0039,-0.4612,0.644926,0.878233,False,20D,-1,-0.019,0.019
3,MOM_ACC_60_120,5D,-0.0092,-0.8504,0.395639,0.878233,False,20D,-1,-0.0298,0.0298
3,MOM_ACC_60_120,10D,-0.0135,-0.8337,0.404952,0.878233,False,20D,-1,-0.0469,0.0469
3,MOM_ACC_60_120,20D,-0.0205,-0.936,0.34987,0.878233,False,20D,-1,-0.0546,0.0546
4,STD250,1D,-0.0142,-2.9788,0.003081,0.065183,False,5D,-1,-0.0074,0.0074
4,STD250,3D,-0.0181,-2.5213,0.012103,0.1109,False,5D,-1,-0.0067,0.0067
4,STD250,5D,-0.0198,-2.1222,0.034471,0.192506,False,5D,-1,-0.0044,0.0044
4,STD250,10D,-0.0132,-0.959,0.338197,0.77795,False,5D,-1,0.001,-0.001
4,STD250,20D,-0.0104,-0.4837,0.628847,0.77795,False,5D,-1,0.0021,-0.0021
4,ATR_RATIO_5,1D,-0.0133,-2.9032,0.003911,0.065183,False,3D,-1,-0.0154,0.0154
4,ATR_RATIO_5,3D,-0.0157,-2.3923,0.017234,0.1231,False,3D,-1,-0.0184,0.0184
4,ATR_RATIO_5,5D,-0.015,-1.7795,0.075963,0.338192,False,3D,-1,-0.0167,0.0167
4,ATR_RATIO_5,10D,-0.0104,-0.814,0.416185,0.77795,False,3D,-1,-0.0134,0.0134
4,ATR_RATIO_5,20D,-0.0145,-0.7871,0.431739,0.77795,False,3D,-1,-0.0155,0.0155
4,ATR_RATIO_20,1D,-0.0144,-2.9168,0.003748,0.065183,False,3D,-1,-0.0109,0.0109
4,ATR_RATIO_20,3D,-0.0189,-2.6936,0.007384,0.0923,False,3D,-1,-0.0147,0.0147
4,ATR_RATIO_20,5D,-0.0187,-2.0693,0.039198,0.19599,False,3D,-1,-0.0128,0.0128
4,ATR_RATIO_20,10D,-0.0128,-0.9215,0.357366,0.77795,False,3D,-1,-0.0113,0.0113
4,ATR_RATIO_20,20D,-0.0118,-0.5641,0.573022,0.77795,False,3D,-1,-0.0177,0.0177
4,ATR_RATIO_60,1D,-0.0122,-2.4872,0.013308,0.1109,False,3D,-1,-0.0061,0.0061
4,ATR_RATIO_60,3D,-0.0151,-2.1201,0.034651,0.192506,False,3D,-1,-0.0065,0.0065
4,ATR_RATIO_60,5D,-0.0155,-1.6675,0.096245,0.370173,False,3D,-1,-0.0051,0.0051
4,ATR_RATIO_60,10D,-0.009,-0.652,0.514776,0.77795,False,3D,-1,0.0001,-0.0001
4,ATR_RATIO_60,20D,-0.0046,-0.2183,0.827346,0.880155,False,3D,-1,-0.0015,0.0015
4,ROC_STD_20,1D,-0.0008,-0.169,0.865919,0.89798,False,20D,-1,-0.0132,0.0132
4,ROC_STD_20,3D,-0.0039,-0.5416,0.588393,0.77795,False,20D,-1,-0.0185,0.0185
4,ROC_STD_20,5D,-0.0042,-0.5074,0.612192,0.77795,False,20D,-1,-0.0146,0.0146
4,ROC_STD_20,10D,-0.0072,-0.689,0.491241,0.77795,False,20D,-1,-0.0218,0.0218
4,ROC_STD_20,20D,-0.0065,-0.542,0.588147,0.77795,False,20D,-1,-0.0236,0.0236
4,ROC_STD_60,1D,0.0014,0.2503,0.802502,0.872285,False,20D,-1,-0.0147,0.0147
4,ROC_STD_60,3D,-0.0039,-0.4877,0.626031,0.77795,False,20D,-1,-0.0256,0.0256
4,ROC_STD_60,5D,-0.0068,-0.6851,0.493702,0.77795,False,20D,-1,-0.0256,0.0256
4,ROC_STD_60,10D,-0.011,-0.8068,0.420316,0.77795,False,20D,-1,-0.0378,0.0378
4,ROC_STD_60,20D,-0.0164,-0.9769,0.329238,0.77795,False,20D,-1,-0.0436,0.0436
4,ROC_STD_120,1D,0.0025,0.4074,0.683949,0.77795,False,20D,-1,-0.0069,0.0069
4,ROC_STD_120,3D,-0.0026,-0.2888,0.772916,0.858796,False,20D,-1,-0.0197,0.0197
4,ROC_STD_120,5D,-0.0056,-0.518,0.604779,0.77795,False,20D,-1,-0.0205,0.0205
4,ROC_STD_120,10D,-0.0066,-0.4327,0.665489,0.77795,False,20D,-1,-0.0311,0.0311
4,ROC_STD_120,20D,-0.01,-0.536,0.592282,0.77795,False,20D,-1,-0.0393,0.0393
4,ROC_STD_250,1D,0.008,1.2732,0.203725,0.636641,False,20D,1,-0.0048,-0.0048
4,ROC_STD_250,3D,0.0065,0.712,0.476896,0.77795,False,20D,1,-0.012,-0.012
4,ROC_STD_250,5D,0.005,0.4322,0.665857,0.77795,False,20D,1,-0.0141,-0.0141
4,ROC_STD_250,10D,0.0071,0.4207,0.674234,0.77795,False,20D,1,-0.0275,-0.0275
4,ROC_STD_250,20D,0.0092,0.4065,0.684596,0.77795,False,20D,1,-0.0403,-0.0403
4,MOM_ACC_20_60,1D,0.0033,0.5889,0.556269,0.77795,False,20D,-1,-0.0132,0.0132
4,MOM_ACC_20_60,3D,-0.001,-0.1283,0.89798,0.89798,False,20D,-1,-0.0263,0.0263
4,MOM_ACC_20_60,5D,-0.0039,-0.4159,0.677689,0.77795,False,20D,-1,-0.0295,0.0295
4,MOM_ACC_20_60,10D,-0.0093,-0.7264,0.468034,0.77795,False,20D,-1,-0.0444,0.0444
4,MOM_ACC_20_60,20D,-0.0198,-1.2014,0.230362,0.677535,False,20D,-1,-0.0476,0.0476
4,MOM_ACC_60_120,1D,-0.0008,-0.1395,0.889102,0.89798,False,20D,-1,0.0008,-0.0008
4,MOM_ACC_60_120,3D,-0.008,-0.986,0.324777,0.77795,False,20D,-1,-0.0065,0.0065
4,MOM_ACC_60_120,5D,-0.0144,-1.4236,0.1554,0.518,False,20D,-1,-0.006,0.006
4,MOM_ACC_60_120,10D,-0.022,-1.5131,0.131101,0.468218,False,20D,-1,-0.0129,0.0129
4,MOM_ACC_60_120,20D,-0.0316,-1.7486,0.081166,0.338192,False,20D,-1,-0.0231,0.0231
5,STD250,1D,-0.0056,-1.2188,0.223675,0.619045,False,20D,1,-0.001,-0.001
5,STD250,3D,-0.0082,-1.1889,0.235237,0.619045,False,20D,1,0.0067,0.0067
5,STD250,5D,-0.0094,-1.0432,0.297542,0.676232,False,20D,1,0.0149,0.0149
5,STD250,10D,-0.0036,-0.2869,0.774366,0.823794,False,20D,1,0.0166,0.0166
5,STD250,20D,0.0012,0.0655,0.947826,0.947826,False,20D,1,0.0165,0.0165
5,ATR_RATIO_5,1D,-0.0087,-2.003,0.045894,0.619045,False,20D,-1,-0.0126,0.0126
5,ATR_RATIO_5,3D,-0.0107,-1.7291,0.084617,0.619045,False,20D,-1,-0.0167,0.0167
5,ATR_RATIO_5,5D,-0.0099,-1.2387,0.216237,0.619045,False,20D,-1,-0.011,0.011
5,ATR_RATIO_5,10D,-0.0077,-0.6422,0.521106,0.775592,False,20D,-1,0.0021,-0.0021
5,ATR_RATIO_5,20D,-0.0091,-0.5477,0.58421,0.775592,False,20D,-1,0.002,-0.002
5,ATR_RATIO_20,1D,-0.0082,-1.7422,0.082286,0.619045,False,20D,-1,-0.0072,0.0072
5,ATR_RATIO_20,3D,-0.0112,-1.6753,0.094714,0.619045,False,20D,-1,-0.0083,0.0083
5,ATR_RATIO_20,5D,-0.0116,-1.3121,0.190289,0.619045,False,20D,-1,-0.0038,0.0038
5,ATR_RATIO_20,10D,-0.0076,-0.5803,0.562091,0.775592,False,20D,-1,0.0001,-0.0001
5,ATR_RATIO_20,20D,-0.0063,-0.3439,0.731119,0.812354,False,20D,-1,-0.0017,0.0017
5,ATR_RATIO_60,1D,-0.0037,-0.7779,0.4371,0.775592,False,20D,1,0.0002,0.0002
5,ATR_RATIO_60,3D,-0.0047,-0.656,0.51224,0.775592,False,20D,1,0.0045,0.0045
5,ATR_RATIO_60,5D,-0.0047,-0.495,0.62086,0.776075,False,20D,1,0.0103,0.0103
5,ATR_RATIO_60,10D,0.0009,0.069,0.945061,0.947826,False,20D,1,0.0139,0.0139
5,ATR_RATIO_60,20D,0.0059,0.3182,0.75053,0.815793,False,20D,1,0.0173,0.0173
5,ROC_STD_20,1D,-0.0028,-0.566,0.571757,0.775592,False,20D,-1,-0.0141,0.0141
5,ROC_STD_20,3D,-0.005,-0.7044,0.481631,0.775592,False,20D,-1,-0.0128,0.0128
5,ROC_STD_20,5D,-0.0058,-0.701,0.483725,0.775592,False,20D,-1,-0.0078,0.0078
5,ROC_STD_20,10D,-0.0127,-1.2315,0.218914,0.619045,False,20D,-1,0.0082,-0.0082
5,ROC_STD_20,20D,-0.0163,-1.3434,0.179937,0.619045,False,20D,-1,0.001,-0.001
5,ROC_STD_60,1D,-0.0026,-0.4994,0.617774,0.776075,False,20D,-1,-0.0077,0.0077
5,ROC_STD_60,3D,-0.009,-1.2035,0.229537,0.619045,False,20D,-1,-0.0125,0.0125
5,ROC_STD_60,5D,-0.0113,-1.28,0.201339,0.619045,False,20D,-1,-0.0097,0.0097
5,ROC_STD_60,10D,-0.0163,-1.407,0.160252,0.619045,False,20D,-1,-0.0023,0.0023
5,ROC_STD_60,20D,-0.017,-1.1943,0.233113,0.619045,False,20D,-1,-0.004,0.004
5,ROC_STD_120,1D,0.0022,0.3924,0.695006,0.812354,False,20D,-1,-0.0019,0.0019
5,ROC_STD_120,3D,-0.0029,-0.3831,0.701844,0.812354,False,20D,-1,-0.0024,0.0024
5,ROC_STD_120,5D,-0.0055,-0.6114,0.54128,0.775592,False,20D,-1,0.0021,-0.0021
5,ROC_STD_120,10D,-0.0077,-0.6344,0.526216,0.775592,False,20D,-1,0.0122,-0.0122
5,ROC_STD_120,20D,-0.0085,-0.5401,0.58945,0.775592,False,20D,-1,0.0136,-0.0136
5,ROC_STD_250,1D,0.0116,2.0091,0.045242,0.619045,False,20D,1,-0.0016,-0.0016
5,ROC_STD_250,3D,0.0124,1.4742,0.14126,0.619045,False,20D,1,0.0007,0.0007
5,ROC_STD_250,5D,0.0119,1.106,0.269434,0.64151,False,20D,1,0.0033,0.0033
5,ROC_STD_250,10D,0.0118,0.7266,0.467897,0.775592,False,20D,1,0.0056,0.0056
5,ROC_STD_250,20D,0.0152,0.658,0.510922,0.775592,False,20D,1,0.0017,0.0017
5,MOM_ACC_20_60,1D,-0.0014,-0.262,0.793457,0.826518,False,20D,-1,-0.0048,0.0048
5,MOM_ACC_20_60,3D,-0.0089,-1.1569,0.24804,0.6201,False,20D,-1,-0.012,0.012
5,MOM_ACC_20_60,5D,-0.0129,-1.4062,0.160488,0.619045,False,20D,-1,-0.0144,0.0144
5,MOM_ACC_20_60,10D,-0.0211,-1.7467,0.081497,0.619045,False,20D,-1,-0.0126,0.0126
5,MOM_ACC_20_60,20D,-0.0256,-1.91,0.056889,0.619045,False,20D,-1,-0.0211,0.0211
5,MOM_ACC_60_120,1D,0.0023,0.4525,0.651171,0.794111,False,20D,-1,0.0017,-0.0017
5,MOM_ACC_60_120,3D,-0.0025,-0.3445,0.730645,0.812354,False,20D,-1,-0.0014,0.0014
5,MOM_ACC_60_120,5D,-0.0066,-0.7385,0.460697,0.775592,False,20D,-1,-0.0015,0.0015
5,MOM_ACC_60_120,10D,-0.0106,-0.8898,0.374114,0.775592,False,20D,-1,-0.002,0.002
5,MOM_ACC_60_120,20D,-0.0115,-0.7448,0.456835,0.775592,False,20D,-1,0.0003,-0.0003
6,STD250,1D,-0.0057,-1.2535,0.210818,0.327726,False,20D,-1,-0.0116,0.0116
6,STD250,3D,-0.0077,-1.1078,0.268648,0.373122,False,20D,-1,-0.0274,0.0274
6,STD250,5D,-0.0079,-0.8844,0.377035,0.466033,False,20D,-1,-0.0334,0.0334
